,역사_ID,역사명,호선,위도,경도,주소
408,1919,연천,경원선,38.10073,127.07372,"연천, 275, 연천로, 연천읍, 연천군, 경기도, 11012, 대한민국"
409,1918,전곡,경원선,38.02458,127.0718,"전곡, 전곡역로93번길, 전곡리, 전곡읍, 연천군, 11031, 대한민국"
410,1917,초성리,경원선,37.98172,127.06912,"청신로, 초성리, 청산면, 연천군, 11023, 대한민국"
411,1916,소요산,경원선,37.9481,127.061034,"소요산, 봉동로6번길, 상봉암동, 동두천시, 11307, 대한민국"
412,1915,동두천,경원선,37.927878,127.05479,"2687, 평화로, 동두천동, 동두천시, 11307, 대한민국"
413,1914,보산,경원선,37.913702,127.057277,"보산역, 2539, 평화로, 보산동, 동두천시, 11311, 대한민국"
414,1913,동두천중앙,경원선,37.901885,127.056482,"3, 큰시장로, 생연동, 동두천시, 11334, 대한민국"
415,1912,지행,경원선,37.892334,127.055716,"2285, 평화로, 지행동, 동두천시, 11350, 대한민국"
416,1911,덕정,경원선,37.843188,127.061277,"1356, 화합로, 덕정동, 양주시, 11450, 대한민국"
417,1910,덕계,경원선,37.818486,127.056486,"317, 덕계로4길, 회천신도시, 회천2동, 양주시, 경기도, 11444, 대한민국"
418,1909,양주,경원선,37.774381,127.044708,"주내역, 919, 평화로, 남방동, 양주시, 11496, 대한민국"
419,1908,녹양,경원선,37.75938,127.042292,"757, 평화로, 녹양동, 의정부시, 경기도, 11684, 대한민국"
420,1907,가능,경원선,37.748577,127.044213,"가능역, 633, 평화로, 의정부시, 경기도, 11678, 대한민국"
421,1906,의정부,경원선,37.738415,127.045958,"의정부역, 525, 평화로, 의정부동, 의정부시, 경기도, 11696, 대한민국"
422,1905,회룡,경원선,37.724416,127.04736,"회룡, 363, 평화로, 호원1동, 호원2동, 경기도, 11637, 대한민국"
423,1904,망월사,경원선,37.709914,127.047455,"221, 평화로, 호원동, 호원1동, 의정부시, 경기도, 11709, 대한민국"
424,1903,도봉산,경원선,37.689534,127.046049,"2, 도봉로, 도봉2동, 도봉구, 서울특별시, 01318, 대한민국"
425,1902,도봉,경원선,37.679563,127.045595,"1, 도봉로, 도봉동, 도봉1동, 도봉구, 서울특별시, 01321, 대한민국"
426,1901,방학,경원선,37.667503,127.044273,"1, 도봉로, 방학1동, 도봉구, 서울특별시, 01332, 대한민국"
427,1891,인천,수인선,37.476403,126.617326,"제물량로, 북성동2가, 북성동, 중구, 인천광역시, 22312, 대한민국"
428,1890,신포,수인선,37.46874,126.623853,"인천세관역사관, 191-9, 인중로, 사동, 신포동, 중구, 인천광역시, 22325, 대한민국"
429,1889,숭의,수인선,37.460789,126.638297,"숭의, 아암대로, 숭의1·3동, 미추홀구, 인천광역시, 22175, 대한민국"
430,1888,인하대,수인선,37.448493,126.649619,"독배로317번길, 용현5동, 미추홀구, 인천광역시, 22188, 대한민국"
431,1886,송도,수인선,37.428514,126.657772,"비류대로, 청학동, 옥련2동, 연수구, 인천광역시, 21954, 대한민국"
432,1885,연수,수인선,37.417804,126.67894,"연수, 115, 벚꽃로, 대동아파트, 연수2동, 연수구, 인천광역시, 21917, 대한민국"
433,1884,원인재,수인선,37.413049,126.686648,"2, 벚꽃로, 연수2동, 연수구, 인천광역시, 21931, 대한민국"
434,1883,남동인더스파크,수인선,37.407722,126.695216,"2, 은청로, 남동국가산업단지, 논현고잔동, 남동구, 인천광역시, 21640, 대한민국"
435,1882,호구포,수인선,37.401637,126.708627,"호구포, 205, 호구포로, 논현2동, 남동구, 인천광역시, 21640, 대한민국"
436,1881,인천논현,수인선,37.400614,126.722478,"2, 청능대로, 논현2동, 남동구, 인천광역시, 21654, 대한민국"
437,1880,소래포구,수인선,37.40095,126.733522,"소래포구, 51, 소래역로, 논현동, 논현1동, 남동구, 인천광역시, 21673, 대한민국"
438,1879,월곶,수인선,37.391769,126.742699,"2, 월곶중앙로14번길, 월곶동, 시흥시, 14968, 대한민국"
439,1878,달월,수인선,37.379681,126.745177,"1, 달월길, 월곶동, 시흥시, 15005, 대한민국"
440,1877,사리,수인선,37.28998,126.85685,"사리, 충장로, 이동, 상록구, 안산시, 15564, 대한민국"
441,1876,야목,수인선,37.264179,126.879483,"본오매송로, 야목리, 화성시, 18286, 대한민국"
442,1875,어천,수인선,37.250102,126.90879,"어천, 어천역길, 어천리, 화성시, 18287, 대한민국"
443,1874,오목천,수인선,37.24304,126.963676,"철길산책로, 오목천동, 권선구, 수원시, 16641, 대한민국"
444,1873,고색,수인선,37.24963,126.980248,"철길산책로, 고색동, 권선구, 수원시, 경기도, 16650, 대한민국"
445,1872,매교,분당선,37.265481,127.015678,"633, 정조로, 매교동, 팔달구, 수원시, 16577, 대한민국"
446,1871,수원시청,분당선,37.261911,127.030736,"효원로, 권선구, 수원시, 16490, 대한민국"
447,1870,매탄권선,분당선,37.252759,127.040566,"603, 권선로, 신동, 영통구, 수원시, 16546, 대한민국"
448,1869,망포,분당선,37.245795,127.057353,"덕영대로, 영통구, 수원시, 경기도, 16698, 대한민국"
449,1868,영통,분당선,37.251568,127.071394,"홈플러스, 1576, 봉영로, 영통동, 영통구, 수원시, 16701, 대한민국"
450,1867,청명,분당선,37.259489,127.078934,"봉영로, 영통동, 영통구, 수원시, 16712, 대한민국"
451,1866,상갈,분당선,37.26181,127.108847,"금화로, 금화마을3단지 주공그린빌, 기흥구, 용인시, 경기도, 17072, 대한민국"
452,1865,기흥,분당선,37.275061,127.11591,"구갈동, 기흥구, 용인시, 17065, 대한민국"
453,1864,신갈,분당선,37.286102,127.111313,"신갈, 기흥로, 구갈동, 기흥구, 용인시, 16975, 대한민국"
454,1863,구성,분당선,37.298969,127.105664,"구성, 용구대로2325번길, 기흥구, 용인시, 16921, 대한민국"
455,1862,죽전,분당선,37.324753,127.107395,"죽전, 죽전지하차도, 죽전동, 신봉동, 수지구, 용인시, 16896, 대한민국"
456,1861,보정,분당선,37.312752,127.108196,"용구대로, 보정동, 기흥구, 용인시, 16903, 대한민국"
457,1860,이매,분당선,37.395371,127.128248,"성남대로, 이매동, 분당구, 성남시, 경기도, 13567, 대한민국"
458,1859,오리,분당선,37.339824,127.108942,"50, 성남대로, 분당구, 성남시, 경기도, 13637, 대한민국"
459,1858,미금,분당선,37.350077,127.10891,"미금역 사거리, 성남대로, 분당구, 성남시, 경기도, 13632, 대한민국"
460,1857,정자,분당선,37.365994,127.10807,"성남대로, 분당, 분당구, 성남시, 경기도, 13558, 대한민국"
461,1856,수내,분당선,37.378455,127.114322,"롯데백화점 분당점, 45, 황새울로200번길, 수내동, 분당, 분당구, 성남시, 경기도, 13595, 대한민국"
462,1855,서현,분당선,37.385126,127.123592,"서현, 서현고가차도, 서현동, 분당, 분당구, 성남시, 경기도, 13591, 대한민국"
463,1854,야탑,분당선,37.411185,127.128715,"성남대로, 분당구, 성남시, 경기도, 13506, 대한민국"
464,1853,모란,분당선,37.432052,127.129104,"88빌딩, 1149, 성남대로, 성남동, 중원구, 성남시, 경기도, 13376, 대한민국"
465,1852,태평,분당선,37.440019,127.127709,"태평역, 1229, 성남대로, 수진동, 수정구, 성남시, 경기도, 13313, 대한민국"
466,1851,가천대,분당선,37.448605,127.126697,"1331, 성남대로, 수진동, 수정구, 성남시, 경기도, 13109, 대한민국"
467,1850,선정릉,분당선,37.510735,127.043677,"한솥도시락 선정릉역점, 603, 선릉로, 논현2동, 강남구, 서울특별시, 06092, 대한민국"
468,1849,강남구청,분당선,37.517469,127.041151,"청담밴처프라자, 704, 선릉로, 청담동, 강남구, 서울특별시, 06059, 대한민국"
469,1848,압구정로데오,분당선,37.527381,127.040534,"846, 선릉로, 청담동, 강남구, 서울특별시, 06019, 대한민국"
470,1847,서울숲,분당선,37.543617,127.044707,"서울숲, 왕십리로, 성수동1가, 성수1가1동, 성동구, 서울특별시, 04769, 대한민국"
471,1846,수원,분당선,37.265917,126.999422,"9, 덕영대로, 매산로1가, 팔달구, 수원시, 16622, 대한민국"
472,1823,도화,경인선,37.46607,126.668672,"3, 숙골로38번길, 도화동, 도화2·3동, 미추홀구, 인천광역시, 22136, 대한민국"
473,1822,중동,경인선,37.486562,126.764843,"3, 중동로71번길, 송내동, 소사구, 부천시, 14723, 대한민국"
474,1821,온수(성공회대입구),경인선,37.492433,126.824086,"4, 부일로, 온수동, 수궁동, 구로구, 서울특별시, 08259, 대한민국"
475,1817,도원,경인선,37.468446,126.642706,"4, 샛골로, 금곡동, 금창동, 동구, 인천광역시, 22564, 대한민국"
476,1816,간석,경인선,37.464737,126.694181,"3, 주안로213번길, 주안6동, 미추홀구, 인천광역시, 22143, 대한민국"
477,1815,부개,경인선,37.488418,126.74109,"3, 수변로19번길, 부개동, 부평구, 인천광역시, 21402, 대한민국"
478,1814,소사,경인선,37.482753,126.79544,"3, 소사로, 소사동, 소사구, 부천시, 경기도, 14647, 대한민국"
479,1813,구일,경인선,37.496756,126.870793,"서부간선지하도로, 신도림동, 구로2동, 구로구, 서울특별시, 경기도, 14225, 대한민국"
480,1812,인천,경인선,37.476079,126.616801,"2, 인중로, 북성동1가, 북성동, 중구, 인천광역시, 22506, 대한민국"
481,1811,동인천,경인선,37.475276,126.632802,"3, 화도진로35번길, 송현동, 동구, 인천광역시, 22549, 대한민국"
482,1810,제물포,경인선,37.466769,126.656666,"3, 숙골로43번길, 도화동, 도화2·3동, 미추홀구, 인천광역시, 22102, 대한민국"
483,1809,주안,경인선,37.465047,126.679742,"3, 주안로, 주안동, 주안1동, 미추홀구, 인천광역시, 22136, 대한민국"
484,1808,동암,경인선,37.471408,126.702896,"3, 예술로, 십정동, 부평구, 인천광역시, 21445, 대한민국"
485,1807,백운,경인선,37.483664,126.707704,"2, 이규보로, 부평동, 십정동, 부평구, 인천광역시, 21405, 대한민국"
486,1806,부평,경인선,37.489445,126.724506,"3, 동수북로, 부평동, 부평구, 인천광역시, 21404, 대한민국"
487,1805,송내,경인선,37.4876,126.753664,"3, 송내대로, 소사구, 부천시, 경기도, 14598, 대한민국"
488,1804,부천,경인선,37.48405,126.782686,"이마트, 부천로2번길, 심곡본동, 소사구, 부천시, 14644, 대한민국"
489,1803,역곡,경인선,37.485178,126.811502,"2, 역곡로2번길, 역곡동, 원미구, 부천시, 경기도, 14673, 대한민국"
490,1802,오류동,경인선,37.494526,126.845365,"3, 서해안로, 오류동, 오류2동, 구로구, 서울특별시, 08270, 대한민국"
491,1801,개봉,경인선,37.494594,126.85968,"1, 남부순환로97길, 개봉동, 개봉2동, 구로구, 서울특별시, 08277, 대한민국"
492,1763,수리산,안산선,37.349801,126.925365,"수리산, 번영로, 오금동, 산본동, 15869, 대한민국"
493,1762,오이도,안산선,37.362357,126.738714,"3, 역전로, 정왕본동, 시흥시, 15018, 대한민국"
494,1761,정왕,안산선,37.351735,126.742989,"2, 오동마을로6번길, 정왕본동, 시흥시, 15049, 대한민국"
495,1760,신길온천,안산선,37.338212,126.765844,"신길온천, 2, 황고개로, 신길동, 단원구, 안산시, 15398, 대한민국"
496,1759,안산,안산선,37.327082,126.788532,"4, 중앙대로, 원곡동, 단원구, 안산시, 15431, 대한민국"
497,1758,초지,안산선,37.320646,126.805913,"2, 중앙대로, 단원구, 안산시, 15389, 대한민국"
498,1757,고잔,안산선,37.316784,126.823144,"고잔, 중앙대로, 고잔동, 단원구, 안산시, 15357, 대한민국"
499,1756,중앙,안산선,37.315941,126.838573,"중앙, 중앙대로, 고잔동, 단원구, 안산시, 15361, 대한민국"
500,1755,한대앞,안산선,37.309689,126.85344,"한대앞, 충장로, 이동, 상록구, 안산시, 15564, 대한민국"
501,1754,상록수,안산선,37.302795,126.866489,"3, 석삼말로, 일동, 상록구, 안산시, 15516, 대한민국"
502,1753,반월,안산선,37.312212,126.903524,"1, 건건8길, 건건동, 삼천리, 상록구, 안산시, 15521, 대한민국"
503,1752,대야미,안산선,37.328467,126.917332,"2, 호수로, 대야미동, 대야동, 군포시, 15887, 대한민국"
504,1751,산본,안산선,37.358101,126.933274,"2, 번영로, 광정동, 산본동, 경기도, 15862, 대한민국"
505,1750,광명,경부선,37.416182,126.884466,"21, 광명역로, 일직동, 광명시, 14347, 대한민국"
506,1749,서동탄,경부선,37.195504,127.051672,"외삼미로15번길, 외삼미동, 오산시, 경기도, 18428, 대한민국"
507,1729,당정,경부선,37.344285,126.948345,"2, 당정역로, 군포2동, 군포시, 경기도, 15851, 대한민국"
508,1728,천안,경부선,36.810005,127.146826,"4, 대흥로, 대흥동, 동남구, 천안시, 충청남도, 31144, 대한민국"
509,1727,두정,경부선,36.833705,127.14896,"두정, 289, 두정로, 두정동, 서북구, 천안시, 충청남도, 31104, 대한민국"
510,1726,직산,경부선,36.870593,127.143904,"3, 천안대로, 직산읍, 서북구, 천안시, 충청남도, 31050, 대한민국"
511,1725,성환,경부선,36.916076,127.126964,"3, 성환21길, 성환읍, 서북구, 천안시, 충청남도, 31014, 대한민국"
512,1724,평택,경부선,36.990726,127.085159,"7, 원평로, 평택동, 평택시, 경기도, 17919, 대한민국"
513,1723,지제,경부선,37.0188,127.070444,"평택지제, 경기대로, 지제동, 평택시, 경기도, 17840, 대한민국"
514,1722,서정리,경부선,37.056496,127.052819,"5, 반성마을길, 송탄, 고덕동, 평택시, 경기도, 17783, 대한민국"
515,1721,송탄,경부선,37.075696,127.054301,"1, 송탄1로, 서정동, 송탄, 평택시, 경기도, 17760, 대한민국"
516,1720,진위,경부선,37.109447,127.062278,"1, 경기대로, 하북리, 평택시, 17707, 대한민국"
517,1719,오산,경부선,37.145885,127.06672,"6, 역광장로, 오산동, 오산시, 18137, 대한민국"
518,1718,오산대,경부선,37.168953,127.063197,"1, 경기대로, 수청동, 오산시, 경기도, 18114, 대한민국"
519,1717,세마,경부선,37.187533,127.04318,"2, 독산성로, 세교동, 오산시, 경기도, 18105, 대한민국"
520,1716,병점,경부선,37.207503,127.032731,"병점, 태안로, 병점동, 화성시, 경기도, 18391, 대한민국"
521,1715,세류,경부선,37.245025,127.013222,"세류, 정조로, 세류동, 권선구, 수원시, 경기도, 16659, 대한민국"
522,1714,독산,경부선,37.466613,126.889249,"2, 벚꽃로, 독산1동, 금천구, 서울특별시, 08587, 대한민국"
523,1713,수원,경부선,37.266348,126.999561,"6, 매산로, 매산로1가, 팔달구, 수원시, 경기도, 16622, 대한민국"
524,1712,화서,경부선,37.283862,126.989627,"화서, 덕영대로, 화서동, 팔달구, 수원시, 16432, 대한민국"
525,1711,성균관대,경부선,37.300349,126.97075,"2, 율전고가교, 율전동, 장안구, 수원시, 경기도, 16360, 대한민국"
526,1710,의왕,경부선,37.320852,126.948217,"66, 철도박물관로, 삼동, 부곡동, 의왕시, 16081, 대한민국"
527,1709,군포,경부선,37.35356,126.948462,"군포, 27, 군포역1길, 군포1동, 군포시, 경기도, 15855, 대한민국"
528,1708,금정,경부선,37.372221,126.943429,"금정, 750, 군포로, 금정동, 군포시, 경기도, 15811, 대한민국"
529,1707,명학,경부선,37.384653,126.935433,"2, 만안로, 안양동, 만안구, 안양시, 경기도, 14033, 대한민국"
530,1706,안양,경부선,37.401592,126.922874,"232, 만안로, 안양동, 만안구, 안양시, 경기도, 13992, 대한민국"
531,1705,관악,경부선,37.419232,126.908706,"1, 안양로548번길, 석수동, 만안구, 안양시, 13960, 대한민국"
532,1704,석수,경부선,37.435047,126.902295,"2, 연현로, 만안구, 안양시, 경기도, 08641, 대한민국"
533,1703,금천구청,경부선,37.455626,126.89398,"금천구청, 서해안고속도로, 시흥1동, 금천구, 서울특별시, 경기도, 14324, 대한민국"
534,1702,가산디지털단지,경부선,37.481581,126.882581,"가산디지털단지, 309, 벚꽃로, 가산동, 금천구, 서울특별시, 08321, 대한민국"
535,1701,구로,경부선,37.503039,126.881966,"174, 구로중앙로, 구로2동, 구로구, 서울특별시, 08213, 대한민국"
536,1512,성남,경강선,37.39468,127.11945,"성남, 분당수서로, 판교, 분당구, 성남시, 경기도, 13565, 대한민국"
537,1511,여주,경강선,37.282308,127.628816,"여주역, 교동, 여주시, 12644, 대한민국"
538,1510,세종대왕릉,경강선,37.295309,127.570938,"세종대왕면, 여주시, 12641, 대한민국"
539,1509,부발,경강선,37.260192,127.490277,"부발, 신아로, 아미리, 이천시, 17327, 대한민국"
540,1508,이천,경강선,37.265579,127.44226,"증일동, 이천시, 17391, 대한민국"
541,1507,신둔도예촌,경강선,37.317185,127.40476,"원적로, 남정리, 이천시, 17303, 대한민국"
542,1506,곤지암,경강선,37.351315,127.34674,"곤지암역2번출구, 대석동길, 곤지암읍, 광주시, 경기도, 12801, 대한민국"
543,1505,초월,경강선,37.374419,127.299,"경충대로, 초월읍, 광주시, 12735, 대한민국"
544,1504,경기광주,경강선,37.399907,127.25263,"경기광주역 공영주차장, 10, 역동로, 역동, 경안동, 광주시, 12777, 대한민국"
545,1503,삼동,경강선,37.409522,127.20336,"순암로, 중대동, 광남1동, 광주시, 12767, 대한민국"
546,1502,이매,경강선,37.394655,127.127819,"이매로, 이매동, 판교, 분당구, 성남시, 경기도, 13567, 대한민국"
547,1501,판교,경강선,37.394761,127.111217,"판교, 판교역로146번길, 백현동, 판교, 분당구, 성남시, 경기도, 13529, 대한민국"
548,1458,금정,과천선,37.372209,126.943417,"금정, 750, 군포로, 금정동, 군포시, 경기도, 15811, 대한민국"
549,1457,범계,과천선,37.389793,126.950806,"범계역광장, 범계동, 동안구, 안양시, 경기도, 14073, 대한민국"
550,1456,평촌,과천선,37.394287,126.963883,"54, 관평로182번길, 부림동, 동안구, 안양시, 경기도, 14066, 대한민국"
551,1455,인덕원,과천선,37.401553,126.976715,"흥안대로, 관양2동, 동안구, 안양시, 경기도, 13951, 대한민국"
552,1454,정부과천청사,과천선,37.426513,126.98978,"정부과천청사, 100, 중앙로, 원문동, 과천지식정보타운, 과천시, 경기도, 13807, 대한민국"
553,1453,과천,과천선,37.433021,126.996568,"중앙공원, 별양동, 과천시, 경기도, 13803, 대한민국"
554,1452,대공원,과천선,37.435675,127.006523,"대공원광장로, 부림동, 과천시, 경기도, 13829, 대한민국"
555,1451,경마공원,과천선,37.443885,127.007888,"경마공원, 경마공원대로, 과천동, 과천시, 13823, 대한민국"
556,1450,선바위,과천선,37.451673,127.002303,"경마공원대로, 과천동, 과천시, 13815, 대한민국"
557,1408,신창(순천향대),장항선,36.769502,126.951108,"2, 행목로, 행목리, 아산시, 충청남도, 31533, 대한민국"
558,1407,온양온천,장항선,36.780483,127.003249,"3, 온양온천역광장, 온천동, 아산시, 충청남도, 31513, 대한민국"
559,1405,배방,장항선,36.777629,127.052991,"3, 한내로, 구령리, 아산시, 충청남도, 31480, 대한민국"
560,1404,탕정,장항선,36.78866,127.08485,"곡교천로, 매곡리, 아산시, 충청남도, 31466, 대한민국"
561,1403,아산,장항선,36.792053,127.104361,"3, 아산역로, 장재리, 아산시, 충청남도, 31470, 대한민국"
562,1402,쌍용(나사렛대),장항선,36.793759,127.1214,"2, 쌍용19로, 쌍용동, 쌍용2동, 서북구, 천안시, 충청남도, 31174, 대한민국"
563,1401,봉명,장항선,36.801215,127.135763,"2, 순천향3길, 봉명동, 쌍용동, 동남구, 천안시, 충청남도, 31151, 대한민국"
564,1329,춘천,경춘선,37.885054,127.717023,"3, 공지로, 근화동, 춘천시, 강원특별자치도, 24244, 대한민국"
565,1328,남춘천,경춘선,37.864007,127.723792,"2, 우묵길, 온의동, 춘천시, 강원특별자치도, 24368, 대한민국"
566,1327,김유정,경춘선,37.818466,127.71434,"4, 김유정로, 증리, 춘천시, 강원특별자치도, 24412, 대한민국"
567,1326,강촌,경춘선,37.805723,127.634146,"강촌, 강촌구곡길, 강촌리, 춘천시, 강원특별자치도, 24465, 대한민국"
568,1325,백양리,경춘선,37.830779,127.58933,"2, 북한강변길, 춘천시, 강원특별자치도, 24464, 대한민국"
569,1324,굴봉산,경춘선,37.832067,127.557695,"1, 서백길, 서천리, 춘천시, 강원특별자치도, 24464, 대한민국"
570,1323,가평,경춘선,37.814536,127.510739,"3, Munhwa-ro, 가평읍, 가평군, 경기도, 12423, 대한민국"
571,1322,상천,경춘선,37.770246,127.454821,"2, 상지로64번길, 상천리, 가평군, 경기도, 12449, 대한민국"
572,1321,청평,경춘선,37.735488,127.42661,"3, 청평역로, 청평리, 가평군, 12453, 대한민국"
573,1320,대성리,경춘선,37.684071,127.379319,"1, 경춘로, 대성리, 가평군, 12457, 대한민국"
574,1319,마석,경춘선,37.652782,127.311767,"2, 경춘선 자전거길, 화도읍, 남양주시, 12175, 대한민국"
575,1318,천마산,경춘선,37.658978,127.285379,"37, 경춘선 자전거길, 화도읍, 남양주시, 12168, 대한민국"
576,1317,평내호평,경춘선,37.653225,127.244493,"평내호평, 경춘선 자전거길, 평내동, 남양주시, 12151, 대한민국"
577,1316,금곡,경춘선,37.637382,127.207853,"1, 경춘선 자전거길, 금곡동, 진건읍, 남양주시, 12238, 대한민국"
578,1315,사릉,경춘선,37.65108,127.176933,"2, 경춘선 자전거길, 진건읍, 남양주시, 12140, 대한민국"
579,1314,퇴계원,경춘선,37.648311,127.143952,"4, 퇴계원로6번길, 퇴계원읍, 남양주시, 12126, 대한민국"
580,1313,별내,경춘선,37.64202,127.12684,"별내, 불암천 자전거길, 별내동, 퇴계원리, 남양주시, 11900, 대한민국"
581,1312,갈매,경춘선,37.634118,127.114757,"229, 경춘북로, 갈매동, 신내1동, 중랑구, 구리시, 경기도, 11902, 대한민국"
582,1311,신내,경춘선,37.612887,127.103218,"1, 용마산로136길, 망우본동, 중랑구, 서울특별시, 02055, 대한민국"
583,1294,디지털미디어시티,경의중앙선,37.577475,126.900453,"2, 수색로, 증산동, 은평구, 서울특별시, 03505, 대한민국"
584,1293,홍대입구,경의중앙선,37.557641,126.926683,"홀리데이인 익스프레스 서울홍대, 190-1, 양화로, 동교동, 서교동, 마포구, 서울특별시, 04051, 대한민국"
585,1292,공덕,경의중앙선,37.542596,126.952099,"아비꼬공덕역점, 92, 마포대로, 43통, 공덕동, 마포구, 서울특별시, 04146, 대한민국"
586,1291,서울역,경의중앙선,37.557231,126.97103,"서울역, 1, 통일로, 봉래동2가, 회현동, 중구, 서울특별시, 04509, 대한민국"
587,1286,운천,경의중앙선,37.879942,126.769999,"통일로, 문산읍, 파주시, 10808, 대한민국"
588,1285,임진강,경의중앙선,37.888421,126.746765,"임진강역 1번출구, 임진각로, 문산읍, 파주시, 경기도, 10808, 대한민국"
589,1284,문산,경의중앙선,37.854619,126.788047,"2, 통일로, 문산읍, 파주시, 10824, 대한민국"
590,1283,파주,경의중앙선,37.815298,126.792783,"파주역, 38, 주라위길, 파주읍, 파주시, 10838, 대한민국"
591,1282,월롱,경의중앙선,37.796188,126.792587,"2, 통일로, 위전리, 월롱면, 파주시, 10946, 대한민국"
592,1280,금촌,경의중앙선,37.766217,126.774644,"2, 새꽃로, 아동동, 금촌1동, 파주시, 10930, 대한민국"
593,1279,금릉,경의중앙선,37.751322,126.765347,"3, 금릉역로, 금촌2동, 파주시, 10915, 대한민국"
594,1278,운정,경의중앙선,37.725826,126.767257,"3, 운정역길, 운정3동, 파주시, 10910, 대한민국"
595,1277,야당,경의중앙선,37.712327,126.761356,"1, 송학1길, 야당동, 운정3동, 파주시, 10909, 대한민국"
596,1276,탄현,경의중앙선,37.694023,126.761086,"1, 일현로, 탄현1동, 일산서구, 고양시, 10242, 대한민국"
597,1275,일산,경의중앙선,37.682077,126.769846,"4, 경의로, 대화동, 일산3동, 일산서구, 고양시, 10373, 대한민국"
598,1274,풍산,경의중앙선,37.672346,126.786243,"풍산, 무궁화로, 풍산동, 일산동구, 고양시, 10311, 대한민국"
599,1273,백마,경의중앙선,37.658239,126.794461,"3, 고풍로43번길, 풍동, 풍산동, 일산동구, 고양시, 10309, 대한민국"
600,1272,곡산,경의중앙선,37.645676,126.801762,"곡산역, 160, 경의로, 백석1동, 일산동구, 고양시, 10442, 대한민국"
601,1271,능곡,경의중앙선,37.618808,126.820783,"3, 토당로, 능곡동, 덕양구, 고양시, 경기도, 10510, 대한민국"
602,1270,행신,경의중앙선,37.612102,126.834146,"3, 소원로, 행신2동, 덕양구, 고양시, 10523, 대한민국"
603,1269,강매,경의중앙선,37.612314,126.843223,"3, 강매동, 행신2동, 덕양구, 고양시, 경기도, 10531, 대한민국"
604,1268,화전,경의중앙선,37.602888,126.868387,"2, 화전지하차도, 화전동, 대덕동, 덕양구, 고양시, 10540, 대한민국"
605,1267,수색,경의중앙선,37.580842,126.895611,"2, 수색로, 수색동, 은평구, 서울특별시, 03504, 대한민국"
606,1266,디지털미디어시티,경의중앙선,37.577475,126.900453,"2, 수색로, 증산동, 은평구, 서울특별시, 03505, 대한민국"
607,1265,가좌,경의중앙선,37.568491,126.915487,"1, 수색로, 남가좌1동, 서대문구, 서울특별시, 03712, 대한민국"
608,1264,홍대입구,경의중앙선,37.557641,126.926683,"홀리데이인 익스프레스 서울홍대, 190-1, 양화로, 동교동, 서교동, 마포구, 서울특별시, 04051, 대한민국"
609,1263,서강대,경의중앙선,37.551881,126.935711,"서강대, 서강로16길, 21통, 대흥동, 마포구, 서울특별시, 04101, 대한민국"
610,1262,공덕,경의중앙선,37.542596,126.952099,"아비꼬공덕역점, 92, 마포대로, 43통, 공덕동, 마포구, 서울특별시, 04146, 대한민국"
611,1261,효창공원앞,경의중앙선,37.538579,126.96221,"치즈프로토타입(cheese prototype), 41,, 원효로71길, 용문동, 용산구, 서울특별시, 04363, 대한민국"
612,1252,신촌,경의중앙선,37.559733,126.942597,"2, 이화여대길, 대현동, 신촌동, 서대문구, 서울특별시, 03766, 대한민국"
613,1251,서울역,경의중앙선,37.557231,126.97103,"서울역, 1, 통일로, 봉래동2가, 회현동, 중구, 서울특별시, 04509, 대한민국"
614,1220,지평,중앙선,37.476393,127.629874,"2, 지평의병로, 지평리, 양평군, 12541, 대한민국"
615,1219,용문,중앙선,37.48223,127.594647,"용문, 용문시장7길, 다문리, 양평군, 12523, 대한민국"
616,1218,원덕,중앙선,37.468672,127.547076,"3, 원덕흑천길, 원덕리, 양평군, 경기도, 12566, 대한민국"
617,1217,양평,중앙선,37.492773,127.491837,"6, 역전길, 양평읍, 양평군, 12556, 대한민국"
618,1216,오빈,중앙선,37.506062,127.473868,"2, 남한강 자전거길, 오빈리, 양평군, 경기도, 12546, 대한민국"
619,1215,아신,중앙선,37.51382,127.443173,"4, 아신역길, 옥천면, 양평군, 경기도, 12508, 대한민국"
620,1214,국수,중앙선,37.516169,127.399367,"3, 국수길, 국수리, 양평군, 경기도, 12580, 대한민국"
621,1213,신원,중앙선,37.525545,127.372921,"4, 남한강 자전거길, 양서면, 양평군, 12583, 대한민국"
622,1212,양수,중앙선,37.545981,127.329098,"3, 남한강 자전거길, 용담리, 양평군, 12579, 대한민국"
623,1211,운길산,중앙선,37.554669,127.310115,"4, 운길산로, 조안면, 남양주시, 12281, 대한민국"
624,1210,팔당,중앙선,37.547371,127.243939,"팔당, 팔당로, 와부읍, 남양주시, 13023, 대한민국"
625,1209,도심,중앙선,37.579622,127.222672,"도심, 덕소로, 와부읍, 남양주시, 12212, 대한민국"
626,1208,덕소,중앙선,37.586781,127.208832,"4, 덕소로116번길, 와부읍, 남양주시, 12214, 대한민국"
627,1207,양정,중앙선,37.60533,127.19364,"양정로, 이패동, 양정동, 남양주시, 12214, 대한민국"
628,1206,도농,중앙선,37.608806,127.161153,"도농, 경춘로, 지금동, 다산2동, 남양주시, 12258, 대한민국"
629,1205,구리,중앙선,37.603392,127.143869,"32-29, 건원대로34번길, 구리시, 11921, 대한민국"
630,1204,양원,중앙선,37.606596,127.107906,"양원, 양원역로10길, 망우동, 망우본동, 중랑구, 서울특별시, 02062, 대한민국"
