행정동코드,남자0세부터9세생활인구수_출근시간대,남자0세부터9세생활인구수_퇴근시간대,남자10세부터14세생활인구수_출근시간대,남자10세부터14세생활인구수_퇴근시간대,남자15세부터19세생활인구수_출근시간대,남자15세부터19세생활인구수_퇴근시간대,남자20세부터24세생활인구수_출근시간대,남자20세부터24세생활인구수_퇴근시간대,남자25세부터29세생활인구수_출근시간대,남자25세부터29세생활인구수_퇴근시간대,남자30세부터34세생활인구수_출근시간대,남자30세부터34세생활인구수_퇴근시간대,남자35세부터39세생활인구수_출근시간대,남자35세부터39세생활인구수_퇴근시간대,남자40세부터44세생활인구수_출근시간대,남자40세부터44세생활인구수_퇴근시간대,남자45세부터49세생활인구수_출근시간대,남자45세부터49세생활인구수_퇴근시간대,남자50세부터54세생활인구수_출근시간대,남자50세부터54세생활인구수_퇴근시간대,남자55세부터59세생활인구수_출근시간대,남자55세부터59세생활인구수_퇴근시간대,남자60세부터64세생활인구수_출근시간대,남자60세부터64세생활인구수_퇴근시간대,남자65세부터69세생활인구수_출근시간대,남자65세부터69세생활인구수_퇴근시간대,남자70세이상생활인구수_출근시간대,남자70세이상생활인구수_퇴근시간대,여자0세부터9세생활인구수_출근시간대,여자0세부터9세생활인구수_퇴근시간대,여자10세부터14세생활인구수_출근시간대,여자10세부터14세생활인구수_퇴근시간대,여자15세부터19세생활인구수_출근시간대,여자15세부터19세생활인구수_퇴근시간대,여자20세부터24세생활인구수_출근시간대,여자20세부터24세생활인구수_퇴근시간대,여자25세부터29세생활인구수_출근시간대,여자25세부터29세생활인구수_퇴근시간대,여자30세부터34세생활인구수_출근시간대,여자30세부터34세생활인구수_퇴근시간대,여자35세부터39세생활인구수_출근시간대,여자35세부터39세생활인구수_퇴근시간대,여자40세부터44세생활인구수_출근시간대,여자40세부터44세생활인구수_퇴근시간대,여자45세부터49세생활인구수_출근시간대,여자45세부터49세생활인구수_퇴근시간대,여자50세부터54세생활인구수_출근시간대,여자50세부터54세생활인구수_퇴근시간대,여자55세부터59세생활인구수_출근시간대,여자55세부터59세생활인구수_퇴근시간대,여자60세부터64세생활인구수_출근시간대,여자60세부터64세생활인구수_퇴근시간대,여자65세부터69세생활인구수_출근시간대,여자65세부터69세생활인구수_퇴근시간대,여자70세이상생활인구수_출근시간대,여자70세이상생활인구수_퇴근시간대,총생활인구수_출근시간대,총생활인구수_퇴근시간대
11215770,894.8521568181818,744.0576795454546,436.9224386363636,363.29524090909086,742.7927340909091,545.8287295454546,687.6922045454545,574.2750295454545,897.5348522727272,756.3215113636362,763.7295818181818,662.5335159090909,859.2755931818182,774.3225136363636,732.9684113636363,705.8883795454545,776.6128590909091,754.8374840909091,703.6194204545454,739.315575,836.0330204545454,881.9183909090909,713.4457318181818,800.4260522727272,467.5660931818182,548.9077204545455,1048.300575,1184.5260386363636,975.8153568181817,791.1540977272726,452.5079590909091,366.8762613636364,978.0761931818182,733.8037227272727,740.7856795454545,613.5117727272727,916.8682727272727,731.769534090909,898.903325,763.0070909090908,1023.0391977272727,907.7921727272728,793.8656386363637,746.1963068181817,976.5964,891.3956318181819,880.1729590909091,830.6871204545455,1063.2545863636365,1106.1295,938.6931636363636,987.584615909091,741.1478818181818,765.3447840909091,1819.612890909091,1925.970518181818,23760.68511818182,22197.67702954545
11215780,496.9462795454545,528.4107727272727,165.64877727272727,176.13692727272726,207.40517272727274,279.2681409090909,549.5964613636363,641.7618636363636,762.5488386363636,834.9336227272728,717.3318772727272,776.8914772727272,706.5201636363637,816.5046613636364,617.0731227272728,695.7637818181819,602.00785,654.3679318181818,482.2802136363636,540.5920977272727,484.2271863636364,530.9352159090909,372.24819545454545,417.15206818181815,234.78695454545456,274.59757272727273,596.0508613636364,606.2773727272727,731.6375204545454,848.3740454545455,261.5906,303.3287022727273,416.31605909090916,407.37480909090914,796.8499159090909,869.7808,957.477825,1025.2889590909092,909.2270477272727,966.0462045454547,796.9755318181818,881.2057136363636,597.5145204545455,663.1607704545454,553.9960977272727,601.8934340909091,505.845159090909,558.0712272727272,510.48589090909087,612.0531818181818,421.5457090909091,490.004275,346.61203181818183,394.6534045454546,826.1304499999999,905.8193727272727,15626.876370454545,17300.64840909091
11215810,1829.8959431818182,1395.9141295454547,1546.944415909091,1180.0679477272727,1557.4961863636365,1246.4944454545455,933.5873340909092,777.7841977272727,793.0546568181818,774.5538909090909,673.1022409090909,660.6359272727273,965.2097931818182,1026.1607886363636,1071.945056818182,1122.726775,1487.0047136363637,1443.644775,1205.9033863636362,1232.8746636363637,1165.490765909091,1176.4679318181818,859.7167181818181,834.6624431818182,586.2787295454546,560.9908477272728,1211.478215909091,1224.0780045454546,1964.2733727272725,1512.0893363636364,1645.3818977272726,1266.6080363636363,1626.6517204545455,1331.1803363636363,1132.268825,1063.962806818182,924.0985545454546,897.6422340909091,846.668,860.1477386363636,1277.9424363636363,1303.64655,1681.9906931818184,1613.4774090909088,1926.7466386363637,2000.8552795454546,1486.3493318181818,1453.0987318181817,1313.5561318181817,1286.9062840909091,967.230740909091,949.9713409090909,708.5459840909091,723.8840227272727,1545.307759090909,1445.6910090909091,34934.12037272727,32366.21786818182
11215820,598.3592477272728,657.8202,364.91766136363634,401.1807977272727,691.6242954545455,562.7132181818182,998.4561454545455,884.073834090909,1176.9115454545454,1084.4864068181816,1087.7754227272728,1013.336284090909,1070.076875,1050.6533977272727,832.2425909090908,884.2871863636364,934.7639727272727,965.4330386363636,922.4716545454546,925.8993772727273,826.399059090909,924.5876818181819,631.7226931818182,712.1024772727272,428.75857045454546,497.4871431818182,733.6489181818181,854.5831227272727,530.7315454545455,612.9459886363637,306.99242499999997,354.5479090909091,654.1663409090909,573.5846227272727,1162.3704022727272,964.8753613636363,1491.399615909091,1302.3487636363636,1163.79785,1085.0826522727273,1057.9817772727272,1036.2092272727273,971.8356545454545,893.2512931818181,1020.4003204545454,990.4092068181818,857.0343545454544,805.3393727272727,956.1118931818182,1039.2081613636362,806.0965590909091,834.5037431818182,593.8749954545455,657.5776795454545,1343.1265,1486.7172295454545,24214.04887727273,24055.245163636362
11215830,971.7515136363636,884.6138363636364,454.59933863636365,413.8350931818182,503.9078340909091,436.07710681818185,659.5427204545455,557.9900409090909,837.3202022727272,726.410925,875.1948863636363,748.7445954545454,987.8954477272728,889.166943181818,869.2895477272727,779.4719522727272,1018.8781,903.4412863636363,867.7104386363636,775.623040909091,832.2788977272726,781.1110431818182,607.6094909090908,583.4923977272728,443.47572045454547,453.18890000000005,940.3071500000001,865.8914636363636,901.3373477272727,802.041268181818,391.51642727272724,348.38488863636366,520.4870818181818,463.45405227272727,698.5682431818182,567.664365909091,905.4954681818182,792.8109499999999,936.1630272727272,804.5983749999999,1067.7158659090908,903.6606454545454,927.6392272727273,815.6400568181817,928.9652772727272,847.1440772727273,799.1489409090908,717.1890431818182,876.450359090909,770.9534954545453,772.5257727272727,699.7413409090909,613.8484727272727,580.9840863636364,1393.7416977272728,1231.2566840909092,22603.36450227273,20144.581890909092
11215840,1014.3172613636362,1087.222009090909,523.5888249999999,561.2221568181818,869.2674204545455,767.6818659090909,793.253184090909,863.6932159090909,890.3310545454544,943.2213613636363,870.1881068181818,922.781375,1046.9211818181818,1102.661618181818,946.0471727272728,1014.6813863636363,905.6190204545454,945.9545272727272,798.9470386363636,886.2918954545454,787.1586272727272,879.6459045454544,593.4820954545455,637.5817295454546,475.61355681818185,523.2912909090909,1029.9043477272726,1084.0718931818183,1139.2858477272728,1066.1692681818183,605.5746909090909,566.7104,825.8005159090909,704.3736636363636,1021.744475,1159.715284090909,1011.9482295454545,1132.4694931818183,943.1101477272728,1060.1163545454544,1155.9986363636365,1292.3401795454547,1104.9890181818182,1226.2382272727273,1126.0648204545453,1271.5199136363635,878.727859090909,1026.9737181818182,1077.0588363636364,1171.4682977272728,853.8275249999999,890.0601886363637,635.7561295454545,666.9199113636364,1762.0092272727272,1727.5784477272728,25686.53476590909,27182.655697727274
11215847,654.5111795454545,602.8991545454545,274.6377386363636,252.9809840909091,342.2870909090909,523.9882545454545,934.6729113636363,1335.0928863636364,1238.2332681818182,1520.745918181818,1161.5057068181818,1321.1901931818181,1308.6152840909092,1503.1597613636366,1114.1239159090908,1218.888565909091,1190.1446818181819,1268.9951977272726,1076.753990909091,1208.8266,1069.9692022727272,1202.4368295454547,796.5171045454546,910.7208113636364,563.9426568181818,615.2089045454545,943.1009704545454,965.3664886363637,483.5364340909091,485.2109363636364,236.45970454545457,237.2785977272727,383.56122272727276,688.0617181818182,1452.946909090909,2013.2712386363637,1661.6130704545453,2002.832084090909,1275.4365954545456,1502.9406022727273,1350.3607545454545,1447.0934795454546,1096.1024954545455,1155.4656590909092,991.8560340909091,1087.6484454545455,1014.872890909091,1050.9099227272727,1085.3636159090909,1092.7429545454545,887.0375454545455,931.1672931818182,617.9173863636364,682.5498886363637,1551.6275295454545,1590.693015909091,26757.707663636364,30418.366179545454
11215850,741.03275,633.1239136363637,345.10620454545455,294.8519386363636,450.1624818181818,484.9150113636364,762.2796204545455,692.2131431818182,1175.3834795454545,1020.980475,1187.3576227272727,1014.7433636363636,1077.967634090909,973.4665,887.6423022727272,834.1646863636364,992.8761818181819,925.6098636363637,830.2680068181818,824.5126613636363,821.0194022727272,791.8506227272727,573.5086522727273,600.618359090909,384.6899840909091,386.0651295454545,661.5866522727273,680.1266909090909,602.6185363636364,490.56469090909087,320.9719568181818,261.28892272727273,671.9300727272728,479.95115681818186,1009.9227340909091,861.6273727272727,1441.2912318181818,1227.199340909091,1093.196531818182,993.1156522727273,1128.5669568181818,1010.9102090909091,924.2517090909091,791.2124977272728,887.5546295454546,831.5042954545454,815.2282977272727,770.729659090909,892.2168409090908,825.7022818181817,694.7544272727273,665.5349840909091,496.59957272727274,485.27228636363634,1163.7257295454544,1133.5230136363637,23033.71035909091,20985.378650000002
11215860,698.9895272727273,637.3070818181818,386.4147431818182,352.31548636363635,430.67658181818183,436.1283340909091,538.3456068181817,459.678825,585.0622545454545,524.1690704545455,551.8930545454546,500.48433863636365,708.5515363636364,656.0544454545454,614.4250568181818,630.8379681818182,767.4337204545453,730.6131590909091,528.3157659090909,528.3995772727272,617.8709727272727,660.8394613636364,522.6365727272728,550.873525,340.88354318181814,365.24302727272726,847.3932159090909,867.2609545454544,884.2716386363637,713.8913090909091,513.3533272727273,414.4410659090909,752.515484090909,530.2509909090909,602.1990068181818,490.0287704545454,711.4568340909091,595.1534090909091,785.9649636363637,683.1377181818182,715.9852613636364,669.1220068181818,795.7780545454546,771.9648727272728,873.121915909091,808.4392431818181,771.5262204545453,773.2044568181817,810.1631204545454,799.9486704545453,680.9968863636363,665.1357409090909,538.1092818181819,537.8473272727273,1275.8442568181817,1330.0173954545453,18850.178456818183,17682.78829090909
11215870,976.94495,1522.5765295454546,531.3526204545454,828.1173386363636,645.7769204545455,1104.4079113636365,802.3177477272726,873.2747136363636,970.5702681818183,993.7171749999999,992.397559090909,1052.2461954545454,1177.8322795454546,1298.641590909091,1113.1846045454547,1176.3529227272727,1323.2853772727271,1411.2603477272728,1199.229784090909,1165.9518386363636,1194.9093613636362,1157.8609136363636,757.1680931818181,752.3669386363636,602.9422772727273,610.2307113636364,1088.9847954545455,1093.6000636363638,1040.8830431818183,1687.9272977272726,544.0562636363637,882.2580772727273,864.6262204545454,1282.7608954545453,953.8591454545455,1105.682618181818,1160.4340022727274,1212.3954909090908,1066.2121613636364,1091.7970477272727,1280.1895863636364,1399.3447613636365,1224.7451113636364,1289.9235795454545,1421.3286386363636,1568.3858340909092,1260.1841681818182,1315.4349113636363,1141.9893863636364,1158.7631068181818,1001.9261090909091,1002.0251977272727,765.8608886363636,749.109225,1560.4985681818182,1492.7445636363636,28663.690018181816,32279.157888636364
11230536,847.6716522727273,713.9694772727272,388.75998863636363,327.44137954545454,868.5937545454545,706.8132863636364,1489.6049340909092,1311.4557045454546,2010.2739863636364,1782.196118181818,1699.4531022727272,1643.6094181818182,2009.5025409090908,1944.8170818181818,1745.2090113636366,1667.2164863636362,1912.7375886363634,1778.4448613636364,1732.6452204545456,1725.6824386363637,1785.3955,1753.7126181818182,1347.432025,1351.8820022727273,1025.7828840909092,1085.123690909091,1940.578690909091,2090.980340909091,758.2137454545453,713.7512227272726,324.94923181818183,305.8938386363636,552.1216636363637,585.7403363636363,2242.6453681818184,1941.2587318181818,2154.7493045454544,1941.0571363636363,1839.8352295454547,1680.7959272727273,1983.9431636363638,1892.5067772727273,1596.5884250000001,1469.2741772727272,1735.883490909091,1528.5468431818183,1689.684725,1591.0810113636362,1562.3938545454546,1517.1826227272725,1354.1231772727274,1352.7549454545454,1065.03595,1084.0198659090909,2795.8407363636366,2794.133275,42459.649034090915,40281.34135227273
11230545,774.4459113636364,754.1290409090908,370.06136363636364,360.3531363636364,533.1448386363637,558.8940931818182,1564.6746249999999,1373.9147113636363,1575.0274454545454,1321.5946818181817,999.5964795454546,881.023934090909,1160.949215909091,1073.8536568181817,1053.030334090909,938.9488181818182,1259.0325022727272,1158.5389045454544,1241.783365909091,1131.8757159090908,1235.2166727272727,1148.512940909091,1099.3737045454545,1031.5525272727273,803.8433659090908,785.1100954545454,1715.7892977272727,1729.970931818182,617.7094386363636,540.6999409090909,328.34010454545455,287.4060954545455,771.5320204545455,609.3476886363636,2232.076181818182,1842.095118181818,1404.0281840909092,1212.8453772727273,925.9878772727272,852.2861068181818,1084.5281499999999,1045.7164022727272,873.2556090909092,832.3095704545453,1090.6682136363636,951.69855,1080.0216977272728,1022.7405545454545,1190.7360931818182,1065.6230545454546,1007.9882136363635,930.5651295454546,930.4745681818182,881.5829545454545,2688.678811363636,2669.582606818182,31611.994234090907,28992.77251818182
11230560,1165.4795204545453,1216.4760568181819,570.8965045454545,595.8765454545454,662.7207090909092,747.6069181818181,1448.8162204545454,1406.372465909091,1509.7495500000002,1441.0994181818182,1080.2722863636363,1098.242675,1242.4307931818182,1336.1518409090909,1166.4926477272727,1284.3956931818182,1404.0241886363635,1435.6712795454546,1152.5414954545454,1227.090415909091,1083.8525840909092,1128.2160159090909,939.9793659090909,954.5762704545455,614.6651590909091,683.8647045454545,1354.1810545454546,1559.7821727272728,1043.6967477272729,1070.8852454545454,515.7751318181819,529.2111954545454,972.0955727272726,858.4169045454545,1840.004411363636,1770.3346431818181,1536.4670977272726,1477.585765909091,1148.2475204545453,1239.2127522727274,1239.829125,1478.3278863636365,1192.0246727272727,1350.6665795454546,1264.2941409090909,1451.7516636363637,1153.6115499999999,1364.7966181818183,1303.9323772727273,1350.1755340909092,948.4474227272727,1048.7131704545454,856.9095113636363,989.1602613636364,2180.7833227272727,2406.4417272727273,32592.22069090909,34501.10230454546
11230570,687.9548113636364,616.5510318181819,396.96422499999994,355.76275,372.19382045454546,401.1018113636364,465.70502045454543,595.0087568181818,394.01088636363636,461.6426409090909,334.7745159090909,336.73129545454543,500.4614727272728,492.6780136363637,493.03681818181815,483.6040363636364,553.7711659090909,534.6653795454545,449.55652499999997,468.59687272727274,474.552825,521.1658568181819,390.23766136363633,394.12377727272724,257.30572727272727,272.01812727272727,681.3500386363636,726.4812136363636,701.3547068181817,631.234440909091,383.6922045454545,345.33124318181814,677.8080386363637,445.1578340909091,551.1405954545454,584.8169295454545,430.2300409090909,380.6826409090909,397.8222522727273,391.2165318181818,569.4207772727273,518.4278568181818,540.1732545454546,475.8185204545455,599.5032977272728,586.6807,524.0150931818181,491.5581613636363,571.9567227272727,542.9846318181818,560.0766636363637,538.7979090909091,453.30440227272726,467.7181136363637,1122.8354977272727,1189.6576954545455,14535.208863636364,14250.21494090909
11230600,1030.591665909091,928.4365681818182,420.4351477272727,378.76040000000006,343.2346477272727,403.32253636363635,569.4737181818182,471.4805272727272,795.4299795454546,700.1883704545454,740.5756045454546,652.6998909090909,1012.9865681818181,910.5827363636363,972.0898818181818,884.2747727272726,1044.7205840909091,945.5947363636365,801.9329068181818,778.6197068181817,759.0605886363636,741.4762840909091,658.6387159090909,631.2256659090909,450.8022818181818,459.5790272727273,864.4710022727272,844.6755863636364,1202.1029522727274,1135.5291113636363,463.2756318181818,437.61886818181813,404.5413295454546,442.25596136363635,837.5908977272727,690.3109545454546,888.0418772727272,721.0437340909091,941.3112704545455,809.1590931818181,1270.8867227272729,1062.6583818181819,1101.526190909091,981.5960318181819,1038.6890954545454,940.4273977272728,881.9421409090909,770.988134090909,941.631490909091,894.41535,760.6554795454545,741.4173159090909,594.2313909090909,547.6596863636364,1647.6115272727272,1528.3400431818181,23438.481477272726,21434.336820454544
11230610,619.9831727272727,789.6492818181817,312.0793886363636,397.4838045454546,301.2191181818182,377.2218590909091,435.17494090909094,408.6643772727273,561.8054681818182,543.1080590909091,575.0512954545455,554.3639545454545,809.9785522727271,778.4192045454546,710.0867545454545,734.1022727272727,829.6585636363635,857.1864409090908,704.6193659090909,769.2621613636364,727.9199931818182,758.9378272727273,571.562484090909,598.6413363636364,458.90435909090905,482.92895227272726,959.7811113636363,971.51165,525.0560363636364,649.3971022727272,284.21344772727275,351.5195409090909,340.69144545454543,351.3725181818182,557.2590068181818,488.3993431818182,609.6094568181818,542.1989909090909,741.7392454545454,706.8921068181818,884.193625,844.5219727272728,777.0097386363636,803.5688931818182,832.0022863636364,859.9390295454546,738.2895931818182,698.0407272727272,853.0364249999999,852.6139886363636,773.0397159090909,777.6469704545453,576.1226568181818,559.1852386363636,1639.5791840909092,1609.234715909091,18709.666354545454,19116.01215909091
11230650,1087.4805681818182,1177.0197522727274,469.847425,508.53294090909094,455.4821409090909,540.1291613636364,813.713759090909,796.5230090909091,1368.152384090909,1254.4946977272728,1387.0805022727272,1302.2016954545454,1805.1275636363637,1799.2992545454545,1768.5276159090909,1666.4030954545453,1803.7749295454546,1788.951990909091,1355.1410727272726,1343.3008568181817,1390.0055136363635,1447.245934090909,1128.982709090909,1171.7505022727273,798.9939409090908,823.1090772727272,1461.2247136363637,1453.7291181818182,1087.9393431818182,1088.562625,504.38787954545455,504.6767772727273,463.77038636363636,554.9719749999999,1180.1449522727273,1058.7708386363636,1610.2064454545455,1381.4541272727272,1581.5488886363637,1402.5104568181816,1800.2438704545455,1647.5585022727273,1635.5629295454544,1559.757340909091,1545.8913227272728,1418.8742068181818,1220.1645363636364,1216.4796272727274,1339.4798863636363,1320.1582500000002,1178.884084090909,1141.9516204545455,906.1225,892.8502931818183,2071.7629681818185,2027.3333613636364,35219.64492045454,34288.601029545454
11230660,1287.2123795454545,1670.7889499999999,606.9236704545455,787.7810704545456,781.5315363636364,892.4226295454545,678.4674295454545,685.7540613636364,796.6013477272726,739.3516681818181,702.0224068181818,701.0601454545454,1028.0400931818183,1081.7383181818182,1143.1651227272728,1250.798925,1197.6025454545454,1232.301334090909,941.5118931818182,1029.6658613636364,919.6994090909091,1064.5232454545455,697.1314522727272,810.4753522727272,531.9657931818182,586.3940454545454,1073.1645045454545,1186.395925,1340.557681818182,1818.6614931818183,596.2300090909091,808.8728477272726,557.3276613636364,840.5269181818181,819.4446,768.8348909090909,863.1732204545456,844.8971568181819,881.3278886363637,892.0081318181818,1263.7671681818183,1357.1356522727272,1215.3286204545454,1306.0692000000001,1157.3505318181817,1241.0118863636364,1002.483215909091,1055.4149340909091,1044.3433454545454,1114.008315909091,784.3253159090909,833.7677954545453,587.0823818181818,652.9629136363636,1802.7551954545454,1999.9538136363635,26300.536513636365,29253.577413636365
11230705,316.41219318181817,302.66662954545455,178.22219318181817,170.47995227272727,382.7399045454545,305.2891590909091,653.3693772727273,617.17595,738.6978409090908,698.5636295454545,613.3090818181819,575.9969409090909,748.760693181818,743.5746681818182,630.7929704545454,634.5894954545455,784.9991522727272,828.4309795454545,713.9620931818182,720.4005022727273,737.549590909091,779.3080295454546,635.1758431818181,736.5913477272727,513.7114590909091,592.7262795454545,1176.0091181818182,1287.4648113636363,328.4974818181818,314.5774318181818,170.31092727272727,163.09408636363636,384.2799159090909,340.10641136363637,866.8273022727273,854.9590954545455,793.7957568181818,757.55185,632.6936000000001,613.1911545454545,650.7873340909091,685.0813159090909,619.5436522727273,623.9017068181819,650.4537454545455,682.4697931818182,683.9987,753.9446727272727,771.958418181818,842.0658318181818,679.2310068181819,725.314459090909,664.2013181818182,724.4265340909091,1947.077509090909,1995.1192704545456,18667.368438636364,19069.061754545455
11230710,460.10388863636365,280.04179772727275,224.90719318181817,136.88954999999999,602.9985795454545,452.3503818181818,1353.3449590909092,1426.169556818182,946.6462886363636,997.3224204545455,545.5608204545455,531.0033772727273,458.6642068181818,439.8010068181818,425.40124545454546,405.7574204545454,504.21843181818184,449.58811136363636,487.25452045454546,418.42617954545454,453.2063545454546,368.85052272727273,340.0076772727273,269.2434068181818,238.40090454545455,203.55047954545455,599.3882068181819,483.1514772727273,634.7188818181818,304.5295318181818,291.3465386363636,139.78416590909092,783.0329227272728,545.5387227272727,2252.0799136363635,2220.1665613636364,1168.623659090909,1127.2751863636365,647.3094113636363,524.1887159090909,570.416625,432.9240295454545,566.1297340909091,411.5652181818181,569.8802681818182,468.34076363636365,486.86576818181817,423.76733181818184,514.1318090909091,400.0563409090909,457.80653409090905,361.4984,331.6940681818182,295.7729772727273,1129.4119931818182,957.9915000000001,18043.551372727274,15475.545338636364
11230720,288.4440977272727,272.7885977272727,160.0395409090909,151.35329318181817,450.1376431818182,411.3239568181818,1276.2533409090909,999.314440909091,1074.1200454545453,943.2230704545455,627.5149704545455,566.7156068181819,727.9984022727273,684.1098568181818,585.1172863636364,514.8934818181818,640.5533636363635,559.28975,565.4881636363637,563.169775,583.0703636363637,541.4577068181818,468.9009818181818,436.32036590909087,332.8941295454546,300.97855681818186,704.6380136363637,704.3277204545454,327.3969272727273,343.7601431818182,169.46272954545455,177.93244545454547,485.6875818181818,423.30374545454544,2021.3876818181818,1615.0169863636363,1230.2306068181817,1064.7540386363637,720.8098772727272,663.0679636363636,689.0582318181819,625.6179999999999,488.320225,451.7903431818182,575.2780704545454,534.2415045454545,612.4308772727272,558.1126659090909,594.5536590909092,593.9149613636364,476.5427886363636,475.47388863636365,356.94137954545454,354.46942272727273,1097.230365909091,1159.2172272727273,18330.501277272728,16689.93945681818
11230730,514.3737022727273,402.4800954545454,282.7580568181818,221.2486772727273,595.3583431818182,436.7610090909091,1151.0194159090909,824.0368613636364,934.013759090909,711.7182136363637,530.3097113636363,457.1936431818182,587.2231795454545,551.3285477272727,548.5407909090909,492.9813431818182,605.9075795454545,561.7273795454546,576.4419363636364,525.7988613636363,488.9932863636364,476.1534886363636,433.81931363636363,421.1560522727273,289.4013340909091,299.92165454545454,769.4319295454545,711.9285204545454,538.9478704545454,440.77914772727274,327.799225,268.09095681818184,768.8616068181818,480.1725159090909,1481.8375795454544,986.5044181818182,899.0192863636363,683.8200272727273,633.0315113636364,506.9870818181818,599.736675,507.6097681818182,524.9226954545455,453.37949772727274,725.9692340909091,583.9978249999999,647.716015909091,554.544015909091,675.6981431818182,592.4249159090909,531.3419636363636,483.68117045454545,457.47259090909097,414.5337318181818,1165.9536477272727,1107.8785727272727,18285.90011590909,15158.838256818182
11230740,299.0133431818182,280.889425,190.77877045454545,179.21527045454548,963.1654272727272,741.9311409090909,2150.3129795454547,1789.8607886363636,1563.9789181818182,1418.8099727272727,663.6410840909091,609.5942181818182,747.8762477272728,608.0857,607.811615909091,543.3924840909091,726.1374931818182,632.895075,702.5167090909091,563.9977090909091,744.729665909091,576.3106954545455,558.2421909090909,413.39638636363634,390.59197954545454,311.19993863636364,667.7786363636365,639.6520318181819,292.12859545454546,338.24983409090913,167.98562954545454,194.5070818181818,621.5955772727273,611.5704704545454,3336.840227272727,2690.642318181818,1461.5026636363636,1239.9555727272727,606.859025,556.7963500000001,575.6141090909091,569.9845954545455,477.45972500000005,425.46407727272725,617.6817,602.7376863636364,614.0943886363636,554.7866181818182,552.6575613636364,522.0233477272727,445.9829068181818,396.95476136363635,350.9440840909091,341.579925,1080.5149863636364,1098.8541409090908,22178.436636363636,19453.33801590909
11230750,513.1126545454546,428.4392363636363,309.95354772727273,258.8052977272727,474.45226818181817,342.3222431818182,491.3740272727273,330.45769545454544,428.4523136363636,331.80284318181816,299.87821136363635,238.1507977272727,422.68268181818183,379.07563863636364,492.22203636363633,461.2265295454545,626.1051863636363,514.9531931818182,525.8786795454545,475.30250454545455,478.08514999999994,476.68041818181814,401.71276136363633,392.8539204545454,286.98092045454547,286.81883863636364,694.0484659090909,700.4767636363636,437.1289363636364,410.6313590909091,266.2660113636364,250.12567727272727,357.6720613636364,259.9145090909091,639.4069590909091,434.01867045454543,505.45131136363636,362.74171363636367,362.03812045454544,337.00768863636364,522.2359954545454,483.9376522727273,574.0198204545454,505.0137590909091,604.8204999999999,523.4441545454546,525.9006704545454,480.81387045454545,497.9863613636364,473.29416136363636,422.2744113636364,405.4615454545455,382.7775886363636,356.9913,1238.0009113636363,1186.1131,13780.918438636365,12086.874868181818
11260520,740.137059090909,652.0334227272728,368.4455363636364,324.5869522727273,327.1341295454545,316.1771954545454,495.18864545454545,384.8735409090909,546.0966568181818,472.0260704545455,586.748134090909,510.7671272727273,645.4173227272727,609.7525227272728,659.9808886363636,636.3025409090909,777.132715909091,739.2023886363636,617.5089022727273,669.3457863636363,872.6629795454545,889.4388863636364,654.7527590909091,670.7958840909091,424.14542045454544,422.66341818181814,850.5528931818181,849.6052545454545,608.3051931818181,533.2072,334.31995454545455,293.0466318181818,333.28440454545455,303.0682613636364,590.2657181818182,403.65602045454546,672.7369181818182,492.61417500000005,652.90425,543.2362977272727,737.6320000000001,637.1747454545455,659.3037022727273,580.4160977272727,676.9769318181818,608.6416795454545,761.0943,700.1221590909091,911.4364568181819,866.5219113636363,761.8227818181817,740.4739340909091,550.2166318181818,544.6836954545455,1569.8926681818184,1486.4218977272726,18386.0957,16880.85518636364
11260540,729.8017227272727,495.5614340909091,369.4188909090909,250.84863636363636,376.8129795454546,270.14361818181817,365.1463454545455,330.79063409090907,511.75329318181815,438.47735909090903,465.3280363636364,418.4344681818182,540.7710068181818,508.71652272727266,552.9329727272727,563.7270818181819,619.99375,622.5277318181818,489.659275,487.3240568181818,540.8989318181818,564.32975,441.9538068181818,481.5599,368.2464863636364,400.69382499999995,783.7578136363635,776.318484090909,492.38424545454546,402.0462022727272,231.3520318181818,188.90578181818182,241.11182727272728,231.56443181818184,431.8667659090909,367.6379863636364,519.2544659090909,446.5634022727273,488.3259318181818,439.5701136363636,726.4634568181818,642.5364818181818,566.8456,506.8671931818182,587.4364909090909,563.2650181818182,554.18875,532.6069613636364,752.451390909091,683.6811227272727,556.844325,545.9446022727273,460.50631363636364,469.0322113636364,1373.78595,1334.1633840909092,15139.292559090909,13963.838656818181
11260550,342.5788659090909,289.779625,190.55978863636363,161.19013636363636,240.36012272727274,215.94552045454546,278.4768909090909,252.95189545454548,322.5108045454545,321.0292159090909,369.5197568181818,375.12281136363634,469.12192045454543,486.56891136363635,458.3510568181818,499.4370840909091,417.31413181818186,459.3246454545455,446.2282318181818,481.1766522727273,472.4334022727273,504.37420000000003,416.74313409090905,427.4135318181818,299.21591136363634,311.4288590909091,565.1492272727272,610.8103045454545,490.2633227272727,393.3432363636364,214.13837727272724,171.80537272727273,204.9631840909091,173.32601363636365,311.4918477272727,245.31382727272728,359.59,308.90458181818184,443.99941818181816,393.93179772727274,578.3174590909091,516.2221045454545,500.1195386363636,489.1099136363637,443.1824863636364,402.3479659090909,470.6237704545454,430.1597568181818,571.5324863636364,558.3168772727273,454.1649545454546,481.97487954545454,347.53466363636363,334.9451090909091,858.923084090909,860.2408363636364,11537.407970454546,11156.495956818182
