행정동_ID,행정동_명칭,월,버스_승객_수_18시,버스_승객_수_19시,퇴근_시간_버스_승객_수,퇴근_시간_평일_일평균_승객수
11100510,쌍문1동,02,9658.0,6665.0,16323.0,777.2857142857143
11100520,쌍문2동,02,12076.0,8131.0,20207.0,962.2380952380952
11100530,쌍문3동,02,11502.0,9538.0,21040.0,1001.9047619047619
11100540,쌍문4동,02,5858.0,4377.0,10235.0,487.3809523809524
11100550,방학1동,02,15769.0,11775.0,27544.0,1311.6190476190477
11100560,방학2동,02,5226.0,3862.0,9088.0,432.76190476190476
11100570,방학3동,02,8338.0,5680.0,14018.0,667.5238095238095
11100590,창1동,02,32314.0,34624.0,66938.0,3187.5238095238096
11100600,창2동,02,9221.0,7071.0,16292.0,775.8095238095239
11100610,창3동,02,6830.0,5190.0,12020.0,572.3809523809524
11100620,창4동,02,21990.0,17189.0,39179.0,1865.6666666666667
11100630,창5동,02,14288.0,11073.0,25361.0,1207.6666666666667
11100640,도봉1동,02,16303.0,10950.0,27253.0,1297.7619047619048
11100650,도봉2동,02,10788.0,9435.0,20223.0,963.0
11110510,월계1동,02,23900.0,19634.0,43534.0,2073.0476190476193
11110520,월계2동,02,8283.0,6393.0,14676.0,698.8571428571429
11110530,월계3동,02,10545.0,8168.0,18713.0,891.0952380952381
11110560,공릉2동,02,18902.0,12021.0,30923.0,1472.5238095238096
11110580,하계1동,02,18380.0,15170.0,33550.0,1597.6190476190477
11110590,하계2동,02,9830.0,8433.0,18263.0,869.6666666666666
11110600,중계본동,02,12165.0,8485.0,20650.0,983.3333333333334
11110610,중계1동,02,8411.0,6846.0,15257.0,726.5238095238095
11110640,중계4동,02,13588.0,13106.0,26694.0,1271.142857142857
11110650,상계1동,02,11379.0,10618.0,21997.0,1047.4761904761904
11110660,상계2동,02,24189.0,23181.0,47370.0,2255.714285714286
11110690,상계5동,02,8021.0,6223.0,14244.0,678.2857142857143
11110720,상계8동,02,3126.0,2393.0,5519.0,262.8095238095238
11110730,상계9동,02,4879.0,4209.0,9088.0,432.76190476190476
11110740,상계10동,02,10365.0,9121.0,19486.0,927.9047619047619
11110760,"상계3,4동",02,2957.0,1883.0,4840.0,230.47619047619048
11110770,"상계6,7동",02,22007.0,17607.0,39614.0,1886.3809523809523
11110780,"중계2,3동",02,16254.0,14483.0,30737.0,1463.6666666666667
11110790,공릉1동,02,15579.0,14003.0,29582.0,1408.6666666666667
11120510,녹번동,02,23063.0,17948.0,41011.0,1952.904761904762
11120520,불광1동,02,30426.0,28347.0,58773.0,2798.714285714286
11120550,갈현1동,02,7122.0,6240.0,13362.0,636.2857142857143
11120560,갈현2동,02,15332.0,13753.0,29085.0,1385.0
11120570,구산동,02,9832.0,7084.0,16916.0,805.5238095238095
11120580,대조동,02,21759.0,18939.0,40698.0,1938.0
11120590,응암1동,02,29315.0,24726.0,54041.0,2573.3809523809523
